1565462239.102606 Temp=26.2C and Humidity=65.1%
1565462244.351804 Temp=26.2C and Humidity=65.1%
1565462244.815941 Temp=26.2C and Humidity=65.1%
1565462249.552953 Temp=26.2C and Humidity=65.0%
1565462278.142618 Temp=26.2C and Humidity=65.1%
1565462280.938835 Temp=26.2C and Humidity=65.1%
1565462285.786143 Temp=26.2C and Humidity=65.1%
1565462286.541648 Temp=26.2C and Humidity=65.1%
1565462288.563753 Temp=26.2C and Humidity=65.1%
1565462290.256091 Temp=26.2C and Humidity=65.1%
1565462291.120248 Temp=26.2C and Humidity=65.1%
1565462296.501477 Temp=26.2C and Humidity=65.1%
1565462296.968179 Temp=26.2C and Humidity=65.1%
1565462301.796747 Temp=26.2C and Humidity=65.1%
1565462302.351504 Temp=26.2C and Humidity=65.1%
1565462305.318053 Temp=26.2C and Humidity=65.1%
1565462307.206435 Temp=26.1C and Humidity=65.0%
1565462308.061006 Temp=26.1C and Humidity=65.1%
1565462312.350460 Temp=26.2C and Humidity=65.1%
1565462313.318751 Temp=26.2C and Humidity=65.1%
1565462315.985317 Temp=26.1C and Humidity=65.0%
1565462316.548801 Temp=26.2C and Humidity=65.1%
1565462318.601416 Temp=26.2C and Humidity=65.1%
1565462320.043719 Temp=26.2C and Humidity=65.1%
1565462321.245889 Temp=26.2C and Humidity=65.1%
1565462321.832876 Temp=26.2C and Humidity=65.1%
1565462322.599254 Temp=26.1C and Humidity=65.1%
1565462324.522237 Temp=26.2C and Humidity=65.1%
1565462326.288817 Temp=26.1C and Humidity=65.1%
1565462327.835949 Temp=26.1C and Humidity=65.1%
1565462329.800327 Temp=26.1C and Humidity=65.0%
1565462332.352705 Temp=26.2C and Humidity=65.1%
1565462333.128813 Temp=26.2C and Humidity=65.1%
1565462333.970948 Temp=26.2C and Humidity=65.1%
1565462337.518169 Temp=26.1C and Humidity=65.0%
1565462338.352547 Temp=26.2C and Humidity=65.1%
1565462340.106543 Temp=26.1C and Humidity=65.0%
1565462344.342342 Temp=26.1C and Humidity=65.0%
1565462345.172883 Temp=26.2C and Humidity=65.1%
1565462346.059470 Temp=26.1C and Humidity=65.0%
1565462349.599551 Temp=26.1C and Humidity=65.0%
1565462351.222885 Temp=26.1C and Humidity=65.0%
1565462355.622960 Temp=26.2C and Humidity=65.0%
1565462362.459099 Temp=26.1C and Humidity=65.6%
1565462367.601054 Temp=26.1C and Humidity=65.2%
1565462378.637599 Temp=26.1C and Humidity=65.0%
1565462383.838439 Temp=26.1C and Humidity=65.0%
1565462384.578379 Temp=26.1C and Humidity=65.0%
1565462388.995028 Temp=26.1C and Humidity=65.0%
1565462389.890285 Temp=26.1C and Humidity=65.0%
1565462392.427943 Temp=26.1C and Humidity=65.0%
1565462393.315654 Temp=26.2C and Humidity=65.1%
1565462396.942702 Temp=26.1C and Humidity=65.0%
1565462401.143160 Temp=26.1C and Humidity=65.0%
1565462404.792948 Temp=26.1C and Humidity=65.0%
1565462408.219728 Temp=26.1C and Humidity=65.1%
1565462412.718573 Temp=26.1C and Humidity=65.1%
1565462417.805650 Temp=26.1C and Humidity=65.1%
1565462422.966924 Temp=26.1C and Humidity=65.0%
1565462428.072929 Temp=26.1C and Humidity=65.0%
1565462436.759390 Temp=26.1C and Humidity=65.3%
1565462439.293930 Temp=26.1C and Humidity=65.9%
1565462441.314027 Temp=26.1C and Humidity=65.0%
1565462441.848593 Temp=26.1C and Humidity=65.1%
1565462442.925532 Temp=26.1C and Humidity=65.0%
1565462443.876480 Temp=26.1C and Humidity=65.0%
1565462446.684603 Temp=26.1C and Humidity=65.0%
1565462448.050788 Temp=26.1C and Humidity=65.0%
1565462449.825942 Temp=26.1C and Humidity=65.0%
1565462452.476620 Temp=26.1C and Humidity=65.0%
1565462454.311352 Temp=26.1C and Humidity=65.0%
1565462455.197351 Temp=26.1C and Humidity=65.0%
1565462455.730307 Temp=26.1C and Humidity=65.0%
1565462459.524808 Temp=26.1C and Humidity=65.0%
1565462460.266813 Temp=26.1C and Humidity=65.0%
1565462462.996525 Temp=26.1C and Humidity=65.0%
1565462467.475385 Temp=26.1C and Humidity=65.0%
1565462468.058514 Temp=26.1C and Humidity=65.0%
1565462468.599940 Temp=26.1C and Humidity=65.0%
1565462476.905823 Temp=26.1C and Humidity=65.0%
1565462478.739080 Temp=26.1C and Humidity=64.3%
1565462480.563309 Temp=26.1C and Humidity=65.0%
1565462482.407977 Temp=26.1C and Humidity=65.0%
1565462485.018047 Temp=26.1C and Humidity=65.0%
1565462488.473122 Temp=26.1C and Humidity=65.0%
1565462489.004247 Temp=26.1C and Humidity=65.0%
1565462499.292227 Temp=26.1C and Humidity=65.0%
1565462501.311980 Temp=26.1C and Humidity=65.0%
1565462501.896421 Temp=26.1C and Humidity=65.0%
1565462506.401265 Temp=26.1C and Humidity=65.0%
1565462507.098261 Temp=26.1C and Humidity=65.0%
1565462507.808462 Temp=26.1C and Humidity=65.0%
1565462510.492195 Temp=26.1C and Humidity=65.0%
1565462511.531876 Temp=26.1C and Humidity=65.0%
1565462512.363977 Temp=26.1C and Humidity=65.0%
1565462513.136593 Temp=26.1C and Humidity=65.0%
1565462517.615976 Temp=26.1C and Humidity=65.0%
1565462519.225753 Temp=26.1C and Humidity=65.0%
1565462520.869945 Temp=26.1C and Humidity=65.0%
1565462524.392014 Temp=26.1C and Humidity=65.0%
1565462525.210531 Temp=26.1C and Humidity=65.0%
1565462525.792629 Temp=26.1C and Humidity=65.0%
1565462529.503743 Temp=26.1C and Humidity=65.0%
1565462530.390363 Temp=26.1C and Humidity=65.0%
1565462531.217948 Temp=26.1C and Humidity=65.0%
1565462536.467808 Temp=26.1C and Humidity=65.0%
1565462537.119632 Temp=26.1C and Humidity=64.9%
1565462538.048636 Temp=26.1C and Humidity=64.9%
1565462539.680064 Temp=26.1C and Humidity=64.9%
1565462541.532760 Temp=26.1C and Humidity=64.9%
1565462543.253490 Temp=26.1C and Humidity=64.9%
1565462544.196793 Temp=26.1C and Humidity=64.8%
1565462545.809884 Temp=26.1C and Humidity=64.9%
1565462546.764744 Temp=26.1C and Humidity=64.9%
1565462547.627377 Temp=26.1C and Humidity=64.9%
1565462548.451554 Temp=26.1C and Humidity=64.9%
1565462550.417883 Temp=26.1C and Humidity=64.9%
1565462550.991101 Temp=26.1C and Humidity=64.9%
1565462555.503730 Temp=26.1C and Humidity=64.9%
1565462556.053118 Temp=26.1C and Humidity=65.0%
1565462560.583324 Temp=26.1C and Humidity=65.0%
1565462561.478398 Temp=26.1C and Humidity=65.0%
1565462564.739011 Temp=26.1C and Humidity=65.0%
1565462566.726808 Temp=26.1C and Humidity=65.0%
1565462568.396210 Temp=26.1C and Humidity=65.0%
1565462570.261551 Temp=26.1C and Humidity=64.5%
1565462573.042825 Temp=26.1C and Humidity=64.4%
1565462573.906315 Temp=26.1C and Humidity=65.0%
1565462574.439163 Temp=26.1C and Humidity=65.0%
1565462578.135608 Temp=26.1C and Humidity=65.0%
1565462579.248445 Temp=26.1C and Humidity=65.0%
1565462584.520303 Temp=26.1C and Humidity=65.1%
1565462585.169633 Temp=26.1C and Humidity=65.0%
1565462588.115778 Temp=26.1C and Humidity=65.0%
1565462589.615886 Temp=26.0C and Humidity=64.9%
1565462590.710269 Temp=26.1C and Humidity=65.0%
1565462591.490141 Temp=26.0C and Humidity=64.9%
1565462593.229120 Temp=26.0C and Humidity=64.9%
1565462595.779982 Temp=26.0C and Humidity=64.8%
1565462601.924132 Temp=26.0C and Humidity=64.8%
1565462604.570030 Temp=26.0C and Humidity=64.8%
1565462605.380381 Temp=26.0C and Humidity=64.8%
1565462608.169658 Temp=26.0C and Humidity=64.9%
1565462609.669705 Temp=26.0C and Humidity=64.9%
1565462610.825957 Temp=26.1C and Humidity=65.0%
1565462614.354951 Temp=26.0C and Humidity=64.9%
1565462615.749779 Temp=26.1C and Humidity=65.0%
1565462617.103732 Temp=26.0C and Humidity=64.9%
1565462618.532762 Temp=26.0C and Humidity=64.9%
1565462620.535752 Temp=26.0C and Humidity=64.9%
1565462626.789920 Temp=26.0C and Humidity=64.9%
1565462628.310593 Temp=26.0C and Humidity=64.9%
1565462630.515778 Temp=26.0C and Humidity=65.0%
1565462631.296787 Temp=26.0C and Humidity=64.9%
1565462632.004124 Temp=26.0C and Humidity=64.9%
1565462635.815273 Temp=26.1C and Humidity=65.0%
1565462639.360350 Temp=26.0C and Humidity=64.9%
1565462644.478354 Temp=26.0C and Humidity=65.0%
1565462645.194116 Temp=26.0C and Humidity=65.0%
1565462645.683193 Temp=26.0C and Humidity=64.9%
1565462649.619055 Temp=26.0C and Humidity=64.9%
1565462650.705495 Temp=26.0C and Humidity=65.0%
1565462651.515750 Temp=26.0C and Humidity=65.0%
1565462654.878353 Temp=26.0C and Humidity=65.4%
1565462656.948320 Temp=26.0C and Humidity=65.0%
1565462657.565439 Temp=26.0C and Humidity=64.9%
1565462659.485841 Temp=26.0C and Humidity=64.9%
1565462660.270951 Temp=26.0C and Humidity=65.0%
1565462660.756354 Temp=26.0C and Humidity=64.9%
1565462663.969368 Temp=26.0C and Humidity=64.9%
1565462665.719684 Temp=26.0C and Humidity=64.9%
1565462666.976239 Temp=26.0C and Humidity=65.0%
1565462667.650227 Temp=26.0C and Humidity=65.0%
1565462671.984509 Temp=26.0C and Humidity=65.0%
1565462675.676578 Temp=26.0C and Humidity=65.0%
1565462678.308330 Temp=26.0C and Humidity=65.0%
1565462678.869884 Temp=26.0C and Humidity=65.0%
1565462680.900403 Temp=26.0C and Humidity=65.0%
1565462682.578253 Temp=26.0C and Humidity=65.0%
1565462683.589132 Temp=26.0C and Humidity=65.0%
1565462684.323161 Temp=26.0C and Humidity=65.0%
1565462686.266964 Temp=26.0C and Humidity=65.0%
1565462688.073151 Temp=26.0C and Humidity=65.0%
1565462689.468690 Temp=26.0C and Humidity=65.1%
1565462693.139157 Temp=26.0C and Humidity=65.0%
1565462693.958684 Temp=26.0C and Humidity=65.0%
1565462699.333013 Temp=26.0C and Humidity=65.1%
1565462703.183775 Temp=26.0C and Humidity=65.1%
1565462704.463891 Temp=26.0C and Humidity=65.0%
1565462706.922939 Temp=26.0C and Humidity=65.0%
1565462712.309532 Temp=26.0C and Humidity=65.1%
1565462714.921556 Temp=26.0C and Humidity=65.0%
1565462717.651890 Temp=26.0C and Humidity=65.5%
1565462720.262099 Temp=26.0C and Humidity=65.3%
1565462722.834500 Temp=26.0C and Humidity=65.1%
1565462725.925700 Temp=26.0C and Humidity=65.1%
1565462730.458722 Temp=26.0C and Humidity=65.0%
1565462731.198863 Temp=26.0C and Humidity=65.0%
1565462732.082292 Temp=26.0C and Humidity=65.0%
1565462734.880194 Temp=26.0C and Humidity=65.1%
1565462736.295362 Temp=26.0C and Humidity=65.3%
1565462738.320041 Temp=26.0C and Humidity=65.1%
1565462738.888677 Temp=26.0C and Humidity=65.0%
1565462739.938670 Temp=26.0C and Humidity=65.0%
1565462744.002725 Temp=26.0C and Humidity=65.0%
1565462751.688963 Temp=26.0C and Humidity=64.9%
1565462752.663790 Temp=26.0C and Humidity=64.9%
1565462756.788862 Temp=26.0C and Humidity=64.9%
1565462757.808785 Temp=26.0C and Humidity=64.9%
1565462758.708737 Temp=26.0C and Humidity=64.9%
1565462760.459319 Temp=26.0C and Humidity=64.9%
1565462763.071369 Temp=26.0C and Humidity=64.9%
1565462764.588516 Temp=26.0C and Humidity=64.9%
1565462768.174150 Temp=26.0C and Humidity=64.9%
1565462768.906161 Temp=26.0C and Humidity=64.9%
1565462769.832631 Temp=26.0C and Humidity=64.9%
1565462772.643703 Temp=26.0C and Humidity=65.0%
1565462776.066299 Temp=26.0C and Humidity=65.0%
1565462777.762893 Temp=26.0C and Humidity=64.9%
1565462781.779313 Temp=26.0C and Humidity=65.0%
1565462786.221484 Temp=26.0C and Humidity=65.0%
1565462786.885802 Temp=26.0C and Humidity=65.0%
1565462788.016717 Temp=26.0C and Humidity=65.0%
1565462790.575960 Temp=26.0C and Humidity=65.0%
1565462791.622726 Temp=26.0C and Humidity=65.0%
1565462794.874710 Temp=26.0C and Humidity=65.0%
1565462799.280130 Temp=26.0C and Humidity=65.0%
1565462800.061436 Temp=26.0C and Humidity=65.0%
1565462803.565763 Temp=26.0C and Humidity=65.0%
1565462804.424298 Temp=26.0C and Humidity=64.9%
1565462805.457782 Temp=26.0C and Humidity=64.9%
1565462806.348079 Temp=26.0C and Humidity=65.0%
1565462810.041263 Temp=26.0C and Humidity=64.9%
1565462811.695007 Temp=26.0C and Humidity=64.9%
1565462812.930652 Temp=26.0C and Humidity=65.0%
1565462815.354721 Temp=26.0C and Humidity=65.0%
1565462816.201450 Temp=26.0C and Humidity=64.9%
1565462817.995220 Temp=26.0C and Humidity=64.9%
1565462819.000374 Temp=26.0C and Humidity=64.9%
1565462819.790876 Temp=26.0C and Humidity=65.0%
1565462820.699322 Temp=26.0C and Humidity=64.9%
1565462823.900339 Temp=26.0C and Humidity=65.0%
1565462825.410539 Temp=26.0C and Humidity=64.9%
1565462826.523174 Temp=26.0C and Humidity=65.0%
1565462828.318508 Temp=26.0C and Humidity=65.0%
1565462830.091251 Temp=26.0C and Humidity=65.0%
1565462830.930054 Temp=26.0C and Humidity=65.0%
1565462831.552060 Temp=26.0C and Humidity=64.9%
1565462832.725035 Temp=26.0C and Humidity=65.0%
1565462834.270544 Temp=26.0C and Humidity=64.7%
1565462836.294474 Temp=26.0C and Humidity=64.9%
1565462837.942680 Temp=26.0C and Humidity=65.0%
1565462839.563945 Temp=26.0C and Humidity=65.0%
1565462842.097443 Temp=26.0C and Humidity=64.9%
1565462843.221491 Temp=26.0C and Humidity=64.9%
1565462844.088618 Temp=26.0C and Humidity=65.0%
1565462846.675704 Temp=26.0C and Humidity=64.9%
1565462847.839329 Temp=26.0C and Humidity=64.9%
1565462849.484514 Temp=26.0C and Humidity=64.9%
1565462854.020609 Temp=26.0C and Humidity=64.9%
1565462854.554295 Temp=26.0C and Humidity=64.9%
1565462855.086925 Temp=26.0C and Humidity=64.9%
1565462857.365918 Temp=26.0C and Humidity=64.9%
1565462858.932144 Temp=26.0C and Humidity=64.9%
1565462863.069649 Temp=26.0C and Humidity=65.7%
1565462865.079599 Temp=26.0C and Humidity=64.9%
1565462865.828012 Temp=26.0C and Humidity=64.9%
1565462866.794450 Temp=26.0C and Humidity=64.9%
1565462867.838536 Temp=26.0C and Humidity=64.9%
1565462868.475089 Temp=26.0C and Humidity=64.9%
1565462870.468455 Temp=26.0C and Humidity=64.9%
1565462871.042315 Temp=26.0C and Humidity=64.9%
1565462872.045684 Temp=26.0C and Humidity=64.9%
1565462878.792103 Temp=26.0C and Humidity=64.5%
1565462879.710229 Temp=26.0C and Humidity=64.9%
1565462880.802131 Temp=26.0C and Humidity=64.9%
1565462882.325835 Temp=26.0C and Humidity=64.9%
1565462885.058160 Temp=26.0C and Humidity=64.9%
1565462885.589006 Temp=26.0C and Humidity=65.0%
1565462886.455929 Temp=26.0C and Humidity=65.0%
1565462888.540971 Temp=26.0C and Humidity=65.0%
1565462890.238430 Temp=26.0C and Humidity=65.0%
1565462891.077024 Temp=26.0C and Humidity=65.0%
1565462896.338298 Temp=26.0C and Humidity=65.0%
1565462896.866592 Temp=26.0C and Humidity=65.0%
1565462900.527841 Temp=26.0C and Humidity=65.0%
1565462901.481293 Temp=26.0C and Humidity=65.0%
1565462904.275912 Temp=26.0C and Humidity=65.6%
1565462904.819156 Temp=26.0C and Humidity=65.0%
1565462910.070621 Temp=26.0C and Humidity=65.0%
1565462912.082086 Temp=26.0C and Humidity=64.9%
1565462913.532584 Temp=26.0C and Humidity=64.9%
1565462914.800652 Temp=26.0C and Humidity=64.9%
1565462915.345118 Temp=26.0C and Humidity=64.9%
1565462917.185278 Temp=26.0C and Humidity=64.9%
1565462918.075565 Temp=26.0C and Humidity=64.9%
1565462920.040084 Temp=26.0C and Humidity=64.9%
1565462920.855160 Temp=26.0C and Humidity=64.9%
1565462921.564385 Temp=26.0C and Humidity=65.0%
1565462922.613008 Temp=26.0C and Humidity=64.9%
1565462924.370269 Temp=26.0C and Humidity=64.9%
1565462925.277223 Temp=26.0C and Humidity=65.0%
1565462927.119898 Temp=26.0C and Humidity=64.9%
1565462928.076990 Temp=26.0C and Humidity=64.9%
1565462942.895474 Temp=26.0C and Humidity=65.2%
1565462948.473744 Temp=26.0C and Humidity=65.0%
1565462951.249218 Temp=25.9C and Humidity=64.9%
1565462952.200224 Temp=25.9C and Humidity=64.9%
1565462957.374746 Temp=25.9C and Humidity=64.9%
1565462959.072156 Temp=26.0C and Humidity=65.0%
1565462960.972056 Temp=26.0C and Humidity=65.0%
1565462961.736697 Temp=25.9C and Humidity=64.9%
1565462962.341279 Temp=25.9C and Humidity=64.9%
1565462964.288022 Temp=25.9C and Humidity=64.9%
1565462964.778891 Temp=25.9C and Humidity=64.9%
1565462966.028478 Temp=25.9C and Humidity=64.9%
1565462967.493835 Temp=25.9C and Humidity=64.9%
1565462970.170477 Temp=25.9C and Humidity=64.8%
1565462970.979853 Temp=25.9C and Humidity=64.8%
1565462973.715792 Temp=25.9C and Humidity=64.8%
1565462976.257936 Temp=25.9C and Humidity=64.8%
1565462977.151442 Temp=25.9C and Humidity=64.8%
1565462977.874907 Temp=25.9C and Humidity=64.8%
1565462980.585074 Temp=25.9C and Humidity=64.8%
1565462982.281811 Temp=25.9C and Humidity=64.8%
1565462983.958767 Temp=26.0C and Humidity=64.9%
1565462985.720508 Temp=26.0C and Humidity=64.9%
1565462986.617817 Temp=25.9C and Humidity=64.8%
1565462987.508492 Temp=25.9C and Humidity=64.8%
1565462989.325368 Temp=25.9C and Humidity=64.9%
1565462990.955826 Temp=25.9C and Humidity=64.8%
1565462991.972424 Temp=26.0C and Humidity=65.0%
1565462992.591711 Temp=25.9C and Humidity=64.9%
1565462993.534841 Temp=25.9C and Humidity=64.9%
1565462995.149222 Temp=25.9C and Humidity=65.5%
1565462996.212303 Temp=25.9C and Humidity=64.9%
1565462997.159958 Temp=26.0C and Humidity=65.0%
1565462997.905938 Temp=25.9C and Humidity=65.0%
1565462999.695923 Temp=25.9C and Humidity=64.9%
1565463000.554721 Temp=26.0C and Humidity=65.0%
1565463001.364897 Temp=25.9C and Humidity=64.9%
1565463003.974777 Temp=25.9C and Humidity=64.9%
1565463005.481482 Temp=25.9C and Humidity=64.9%
1565463006.615986 Temp=25.9C and Humidity=64.8%
1565463007.483827 Temp=25.9C and Humidity=64.9%
1565463009.152833 Temp=25.9C and Humidity=64.8%
1565463010.868465 Temp=25.9C and Humidity=64.8%
1565463011.775574 Temp=25.9C and Humidity=64.8%
1565463013.485903 Temp=25.9C and Humidity=64.8%
1565463016.039005 Temp=25.9C and Humidity=64.8%
1565463017.084885 Temp=25.9C and Humidity=64.8%
1565463019.741379 Temp=25.9C and Humidity=64.8%
1565463020.413943 Temp=25.9C and Humidity=64.8%
1565463022.279740 Temp=25.9C and Humidity=64.8%
1565463022.952698 Temp=25.9C and Humidity=64.8%
1565463025.955777 Temp=26.0C and Humidity=64.9%
1565463027.712895 Temp=25.9C and Humidity=64.8%
1565463028.499419 Temp=25.9C and Humidity=64.8%
1565463031.385897 Temp=25.9C and Humidity=64.8%
1565463033.107292 Temp=25.9C and Humidity=64.8%
1565463033.965133 Temp=25.9C and Humidity=64.8%
1565463034.653349 Temp=25.9C and Humidity=64.8%
1565463036.706418 Temp=25.9C and Humidity=64.8%
1565463037.285913 Temp=25.9C and Humidity=64.8%
1565463044.379096 Temp=25.9C and Humidity=64.8%
1565463045.146560 Temp=25.9C and Humidity=64.8%
1565463047.050818 Temp=25.9C and Humidity=64.8%
1565463047.839453 Temp=25.9C and Humidity=64.8%
1565463048.425814 Temp=25.9C and Humidity=64.8%
1565463052.083657 Temp=25.9C and Humidity=64.8%
1565463053.589788 Temp=25.9C and Humidity=64.1%
1565463057.235926 Temp=25.9C and Humidity=64.7%
1565463058.695966 Temp=25.9C and Humidity=64.9%
1565463060.705486 Temp=25.9C and Humidity=64.8%
1565463065.791500 Temp=25.9C and Humidity=64.8%
1565463066.271397 Temp=25.9C and Humidity=64.8%
1565463069.000498 Temp=25.9C and Humidity=64.8%
1565463070.880369 Temp=25.9C and Humidity=64.6%
1565463074.248489 Temp=25.9C and Humidity=64.8%
1565463075.978501 Temp=25.9C and Humidity=64.8%
1565463077.062434 Temp=25.9C and Humidity=64.8%
1565463077.539466 Temp=25.9C and Humidity=64.8%
1565463078.582446 Temp=25.9C and Humidity=64.8%
1565463082.154879 Temp=25.9C and Humidity=64.8%
1565463082.706724 Temp=25.9C and Humidity=64.8%
1565463083.256113 Temp=25.9C and Humidity=64.8%
1565463084.726575 Temp=25.9C and Humidity=64.8%
1565463085.868185 Temp=25.9C and Humidity=64.8%
1565463087.023926 Temp=25.9C and Humidity=64.8%
1565463087.825814 Temp=25.9C and Humidity=64.8%
1565463089.043729 Temp=25.9C and Humidity=64.8%
1565463089.540313 Temp=25.9C and Humidity=64.8%
1565463092.334481 Temp=25.9C and Humidity=64.8%
1565463093.045853 Temp=25.9C and Humidity=64.8%
1565463096.338292 Temp=25.9C and Humidity=64.8%
1565463097.430989 Temp=25.9C and Humidity=64.8%
1565463098.993143 Temp=25.9C and Humidity=64.8%
1565463100.088970 Temp=25.9C and Humidity=64.8%
1565463100.785123 Temp=25.9C and Humidity=64.8%
1565463102.776990 Temp=25.9C and Humidity=64.8%
1565463103.330078 Temp=25.9C and Humidity=64.8%
1565463105.368240 Temp=25.9C and Humidity=64.8%
1565463106.108969 Temp=25.9C and Humidity=64.8%
1565463108.678203 Temp=25.9C and Humidity=64.8%
1565463111.228934 Temp=25.9C and Humidity=64.8%
1565463111.892712 Temp=25.9C and Humidity=64.8%
1565463114.581311 Temp=25.9C and Humidity=64.8%
1565463115.533289 Temp=25.9C and Humidity=64.8%
1565463116.403704 Temp=25.9C and Humidity=64.8%
1565463117.115830 Temp=25.9C and Humidity=64.8%
1565463119.867837 Temp=25.9C and Humidity=64.8%
1565463120.770933 Temp=25.9C and Humidity=64.8%
1565463121.588954 Temp=25.9C and Humidity=64.8%
1565463124.169632 Temp=25.9C and Humidity=64.8%
1565463124.963211 Temp=25.9C and Humidity=64.8%
1565463126.805368 Temp=25.8C and Humidity=64.8%
1565463128.418707 Temp=25.9C and Humidity=64.8%
1565463129.492113 Temp=25.9C and Humidity=64.8%
1565463132.114662 Temp=25.9C and Humidity=64.8%
1565463137.652635 Temp=25.9C and Humidity=64.4%
1565463145.325618 Temp=25.9C and Humidity=64.1%
1565463145.876117 Temp=25.9C and Humidity=64.3%
1565463149.541728 Temp=25.9C and Humidity=64.4%
1565463150.532235 Temp=25.9C and Humidity=64.5%
1565463151.203634 Temp=25.9C and Humidity=64.5%
1565463153.907920 Temp=25.9C and Humidity=64.6%
1565463154.929324 Temp=25.9C and Humidity=64.6%
1565463158.629988 Temp=25.9C and Humidity=64.7%
1565463160.106472 Temp=25.9C and Humidity=64.7%
1565463160.674084 Temp=25.9C and Humidity=64.7%
1565463163.264932 Temp=25.9C and Humidity=64.7%
1565463163.810187 Temp=25.9C and Humidity=64.8%
1565463165.848120 Temp=25.9C and Humidity=64.7%
1565463167.387972 Temp=25.9C and Humidity=64.8%
1565463168.534627 Temp=25.9C and Humidity=64.8%
1565463170.110972 Temp=25.9C and Humidity=64.6%
1565463171.064416 Temp=25.9C and Humidity=64.8%
1565463173.787835 Temp=25.9C and Humidity=64.7%
1565463176.693010 Temp=25.9C and Humidity=64.6%
1565463181.852062 Temp=25.9C and Humidity=0.8%
1565463184.578004 Temp=25.9C and Humidity=64.8%
1565463186.229566 Temp=25.9C and Humidity=64.8%
1565463188.020951 Temp=25.9C and Humidity=64.8%
1565463189.685925 Temp=25.9C and Humidity=64.8%
1565463190.557070 Temp=25.9C and Humidity=64.8%
1565463194.798261 Temp=25.9C and Humidity=64.8%
1565463198.367931 Temp=25.9C and Humidity=64.8%
1565463199.230766 Temp=25.9C and Humidity=64.8%
1565463200.991592 Temp=25.9C and Humidity=64.8%
1565463201.858596 Temp=25.9C and Humidity=64.8%
1565463203.525474 Temp=25.9C and Humidity=64.8%
1565463205.115334 Temp=25.9C and Humidity=64.3%
1565463207.135682 Temp=25.8C and Humidity=64.8%
1565463208.784917 Temp=25.8C and Humidity=64.8%
1565463214.809703 Temp=25.8C and Humidity=64.7%
1565463215.514687 Temp=25.9C and Humidity=64.8%
1565463217.484556 Temp=25.9C and Humidity=64.8%
1565463219.262240 Temp=25.9C and Humidity=64.8%
1565463220.132850 Temp=25.9C and Humidity=64.8%
1565463225.495461 Temp=25.9C and Humidity=64.8%
1565463230.858286 Temp=25.8C and Humidity=64.8%
1565463233.475882 Temp=25.9C and Humidity=64.8%
1565463234.214812 Temp=25.9C and Humidity=64.8%
1565463236.068068 Temp=25.8C and Humidity=64.8%
1565463237.075864 Temp=25.8C and Humidity=64.8%
1565463237.933832 Temp=25.9C and Humidity=64.8%
1565463238.795448 Temp=25.8C and Humidity=64.8%
1565463239.760528 Temp=25.8C and Humidity=64.8%
1565463241.337397 Temp=25.8C and Humidity=64.8%
1565463243.278519 Temp=25.8C and Humidity=64.8%
1565463244.832227 Temp=25.9C and Humidity=64.8%
1565463246.564637 Temp=25.8C and Humidity=64.8%
1565463247.550283 Temp=25.9C and Humidity=64.8%
1565463248.359914 Temp=25.8C and Humidity=64.8%
1565463249.169437 Temp=25.8C and Humidity=64.8%
1565463250.170351 Temp=25.8C and Humidity=64.8%
1565463250.937985 Temp=25.8C and Humidity=64.8%
1565463252.744710 Temp=25.8C and Humidity=64.8%
1565463254.495792 Temp=25.8C and Humidity=64.8%
1565463255.373213 Temp=25.8C and Humidity=64.8%
1565463256.245192 Temp=25.8C and Humidity=64.8%
1565463258.828203 Temp=25.8C and Humidity=64.8%
1565463262.118862 Temp=25.9C and Humidity=64.8%
1565463263.952570 Temp=25.8C and Humidity=64.8%
1565463265.789667 Temp=25.8C and Humidity=64.8%
1565463266.507355 Temp=25.8C and Humidity=64.8%
1565463267.212466 Temp=25.8C and Humidity=64.8%
1565463269.239491 Temp=25.8C and Humidity=64.8%
1565463271.003176 Temp=25.8C and Humidity=64.9%
1565463274.589257 Temp=25.8C and Humidity=64.8%
1565463277.129956 Temp=25.8C and Humidity=64.9%
1565463277.665841 Temp=25.8C and Humidity=64.8%
1565463282.828170 Temp=25.8C and Humidity=64.8%
1565463286.499695 Temp=25.8C and Humidity=64.6%
1565463290.177061 Temp=25.8C and Humidity=64.8%
1565463291.565365 Temp=25.8C and Humidity=64.8%
1565463295.190820 Temp=25.8C and Humidity=65.4%
1565463295.914634 Temp=25.8C and Humidity=64.8%
1565463298.539699 Temp=25.8C and Humidity=65.3%
1565463299.570370 Temp=25.8C and Humidity=64.8%
1565463301.391152 Temp=25.8C and Humidity=64.8%
1565463303.090391 Temp=25.8C and Humidity=64.8%
1565463303.952832 Temp=25.8C and Humidity=64.8%
1565463304.783279 Temp=25.8C and Humidity=64.8%
1565463305.769687 Temp=25.8C and Humidity=64.8%
1565463306.731027 Temp=25.8C and Humidity=64.8%
1565463310.098674 Temp=25.8C and Humidity=64.8%
1565463311.930881 Temp=25.8C and Humidity=64.8%
1565463312.648158 Temp=25.8C and Humidity=64.8%
1565463313.395853 Temp=25.8C and Humidity=64.8%
1565463318.488243 Temp=25.8C and Humidity=64.8%
1565463320.513338 Temp=25.8C and Humidity=64.8%
1565463321.338313 Temp=25.8C and Humidity=64.8%
1565463321.338314 Temp=25.8C and Humidity=64.8%
1565463322.142245 Temp=25.8C and Humidity=64.8%
1565463324.690291 Temp=25.8C and Humidity=64.8%
1565463325.856653 Temp=25.8C and Humidity=64.8%
1565463327.614806 Temp=25.8C and Humidity=64.8%
